baseMean	log2FoldChange	lfcSE	pvalue	padj
gene-YLR276C	1053.53442837539	2.7442701427414	0.414296781935621	4.44306419673227e-12	3.85921264969501e-11
gene-YDR156W	503.767725536141	2.70924911741186	0.409022652706341	4.58904840348654e-12	3.97423793052313e-11
gene-YLL040C	531.843790468246	-2.88014976227183	0.434870657072771	4.58772899312749e-12	3.97423793052313e-11
gene-YML120C	785.652796133329	-3.13467589425038	0.475526485717903	4.74452900179667e-12	4.10282795538848e-11
gene-YOR298C-A	2913.81995084733	-2.80642614085383	0.425401046778424	4.85632287576417e-12	4.19331679243083e-11
gene-YIL074C	296.349230382638	2.941165543194	0.446495823764903	5.20106175182661e-12	4.4843860369058e-11
gene-YNL052W	3425.68599092966	-2.63755247766632	0.399907735718984	5.27871001816561e-12	4.54465151784214e-11
gene-YGL211W	632.546283080626	2.68628358857977	0.406983687235175	5.28901438655845e-12	4.54684623876718e-11
gene-YKR056W	726.800002673906	3.39951170440642	0.518410099303678	5.30632097717231e-12	4.55504537176592e-11
gene-YNL037C	1380.25153607594	-3.55444061781711	0.542662057919301	5.58562845626644e-12	4.78779819284943e-11
gene-YBL001C	660.780202596709	-2.90776137866959	0.443402678008197	5.65245850472637e-12	4.83800937419134e-11
gene-YNL134C	875.895785677916	-2.63214789957369	0.399399198843419	5.67300525226416e-12	4.84851746268583e-11
gene-YLR142W	1695.61983553526	-4.00712345762815	0.617733895000645	5.94444266737597e-12	5.07311024145929e-11
gene-YNR038W	366.066382364923	2.95825375946127	0.450563679997266	5.99934401329378e-12	5.11252237644497e-11
gene-YEL024W	1986.75634481418	-2.53228889924074	0.383905033468863	6.1887837118719e-12	5.26630463029099e-11
gene-YOR220W	1892.62468412395	-3.17851100689281	0.486844654732725	6.42545789861996e-12	5.45977676226215e-11
gene-YNR026C	264.694989783275	3.21434302405539	0.491443373672488	6.43622062192038e-12	5.46100745388121e-11
gene-YBR101C	3651.41623395558	-3.07899925179142	0.471002757368586	6.47123501690127e-12	5.48278192255667e-11
gene-YML073C	4273.20370569809	2.54820262192035	0.386990926601919	6.51825195734842e-12	5.51464808455033e-11
gene-YDR075W	152.911718329013	3.11360316968813	0.476298886789231	6.60980096733816e-12	5.58404367024548e-11
gene-YHL033C	4360.15918837544	3.26615435896602	0.499808321998792	6.70719116448595e-12	5.65816716509081e-11
gene-YJL034W	5997.75144661403	-3.11973575423127	0.478346249630714	6.8981516178824e-12	5.81089984707536e-11
gene-YDR150W	1051.63626693352	-2.94471579511145	0.451316297349533	6.97439355525644e-12	5.86669575530394e-11
gene-YBR132C	196.587726309287	-3.44888609721643	0.526695569988919	7.06708211655579e-12	5.93614648271728e-11
gene-YBR063C	317.003309994999	2.89396395879414	0.442900220705601	7.41277160813578e-12	6.21760800264665e-11
gene-YBL078C	1232.03190201425	-3.60726585225816	0.558477359291398	7.52046697472794e-12	6.29892826754713e-11
gene-YNL261W	188.000962232666	3.60522180377013	0.555807790806794	8.31573193995857e-12	6.95508364678703e-11
gene-YER015W	1536.1300713709	-3.94651003010498	0.615172587374599	8.35621408007963e-12	6.97898620391835e-11
gene-YGR200C	676.135833649181	2.68379280132835	0.410879805633158	8.53443948851209e-12	7.11769825336364e-11
gene-YBR280C	699.630854561381	-3.6038516151254	0.559585152849276	8.6024962038029e-12	7.1642663697296e-11
gene-YER079W	1092.42364161256	-2.58031862634235	0.395746084917937	8.84791063674625e-12	7.35819859053096e-11
gene-YHR069C	565.392704808346	2.6817121031566	0.411416199986316	9.29155653832933e-12	7.71620339719899e-11
gene-YER004W	915.829986006492	-2.85973694791657	0.439824235304191	9.47083143052281e-12	7.85395822873483e-11
gene-YLR406C	2592.41491711473	3.28742827182427	0.508153804106268	9.54097649692612e-12	7.90095271207314e-11
gene-YAR035W	1948.89936292529	-4.30481259433582	0.673451398221407	9.56547067430084e-12	7.91006411331817e-11
gene-YMR243C	1343.77002315073	2.52242462842106	0.386517925427116	9.70960366059393e-12	8.01794454395243e-11
gene-YJL153C	26348.4258051555	-3.9843172916295	0.618620542318402	9.82906178184715e-12	8.105174293526e-11
gene-YJR132W	610.416855623267	2.69063369220342	0.413859344084295	1.01771075860077e-11	8.38039069898355e-11
gene-YNL200C	834.103733382721	-3.68112490383353	0.577188343777565	1.06117223059984e-11	8.72602074054256e-11
gene-YPL078C	3520.53454821093	-2.56835524270913	0.395195567351515	1.07848815655379e-11	8.8559888821777e-11
gene-YBR161W	175.792783392253	3.2588842475886	0.504662509737064	1.11481957525184e-11	9.14152051706506e-11
gene-YPR043W	4286.47843500686	2.9711244647967	0.458396650112612	1.1345812486223e-11	9.2905724311069e-11
gene-YEL012W	1542.15434600184	-3.6964372384745	0.57827831315693	1.16965323505573e-11	9.5644029527639e-11
gene-YLR284C	1050.31933242205	-3.90081847626169	0.612397559298821	1.17968450825241e-11	9.6329948076377e-11
gene-YOR289W	889.742776612791	-3.47620219611154	0.543673529287308	1.18191873891431e-11	9.63781580842086e-11
gene-YAL054C	4928.95075232023	-4.76747566717829	0.753529000049299	1.3122933720862e-11	1.06860778340853e-10
gene-YHR010W	4916.21189570299	2.92059202825111	0.451839610329246	1.32680675002903e-11	1.07892759714566e-10
gene-YLL045C	8407.03172221029	3.28911473820186	0.51133437737221	1.33863655438004e-11	1.08703962857758e-10
gene-YJR148W	697.63597598051	-2.86045724819119	0.444889480993883	1.43469876925859e-11	1.16343553031302e-10
gene-YER065C	3301.81997024843	-4.11124132867542	0.64599895487544	1.46936806706262e-11	1.18990400237405e-10
gene-YKR043C	388.223715413535	3.11294410483038	0.48501980309326	1.48803432896596e-11	1.2033579683762e-10
gene-YHR071W	1057.06473132505	2.53713253798895	0.392974253593466	1.51491573345991e-11	1.22340922111232e-10
gene-YBR177C	3158.70666270951	-2.49097521225762	0.386222649674834	1.52706515436489e-11	1.23152448418725e-10
gene-YMR194W	1349.42907351042	2.92771685258631	0.456180076152969	1.57955483707073e-11	1.27210577056947e-10
gene-YDR161W	857.23058598031	2.51047384769207	0.390132156341723	1.78018065203923e-11	1.4317145628129e-10
gene-YLL024C	2202.36678021988	-3.43449763343261	0.538665564736979	1.79442015317252e-11	1.44063831173695e-10
gene-YML063W	10316.3644902915	3.06812763917172	0.479081510059736	1.79619069738992e-11	1.44063831173695e-10
gene-YER142C	350.617286775411	-3.22621121859253	0.508705952146326	1.81716135768018e-11	1.45546680875395e-10
gene-YDR211W	839.953883331832	2.57056186964927	0.400207428944635	1.8450148950533e-11	1.47576020868997e-10
gene-YER055C	1181.40089230293	3.79266135324272	0.59838113772639	1.91111636676554e-11	1.52654976271749e-10
gene-YKR058W	346.841736225679	-3.71896777073539	0.584889386521877	1.94639800016612e-11	1.55261652720734e-10
gene-YNL071W	3611.76582368059	-2.66708648058572	0.416865286141813	1.98994397945073e-11	1.58519586297821e-10
gene-YDR370C	170.003717417209	2.96984226178902	0.465727160819772	1.99475916178445e-11	1.58687557198673e-10
gene-YKL187C	1268.06966593682	-4.60538948175966	0.737713643175426	2.01330204763262e-11	1.59945662673036e-10
gene-YKL217W	2034.00207203482	-4.01825452091381	0.639613639066903	2.02439239724535e-11	1.60609101827463e-10
gene-YOL092W	485.792418698189	2.65163001484419	0.414566992917202	2.08847869160304e-11	1.65469602282009e-10
gene-YDL113C	508.061351398424	-2.90158734792208	0.453701023552134	2.09819899701481e-11	1.66015394325207e-10
gene-YDL191W	1932.97698088428	2.64217210813873	0.413174473987129	2.12422332128671e-11	1.67729963703865e-10
gene-YHR097C	3124.53876238491	-3.0439389050037	0.479184022553276	2.12559036384056e-11	1.67729963703865e-10
gene-YOR084W	740.182611594403	-2.92508640644161	0.460915676421749	2.27080209269443e-11	1.78947750933702e-10
gene-YDR249C	127.242902068385	3.15472421166346	0.498044654619061	2.37130725373399e-11	1.8661710642473e-10
gene-YPR016C	1859.9871506399	2.49837656750985	0.39106179709551	2.41969470591635e-11	1.90169839956938e-10
gene-YLR249W	23748.9855274982	3.59999727253638	0.568408730536968	2.44754476662961e-11	1.92101137439751e-10
gene-YPR145C-A	350.042853770553	-2.93929217177435	0.464581195732091	2.48405384351608e-11	1.94705985087363e-10
gene-YJR045C	5377.51896752811	-2.77421254596553	0.437065606580075	2.516410115724e-11	1.9697880518678e-10
gene-YPL217C	925.931965007153	2.62299488803956	0.411925095380719	2.55408548799894e-11	1.99661376215171e-10
gene-YGR095C	406.839809813704	2.6383396915217	0.415285766608437	2.75899885743364e-11	2.15392946752775e-10
gene-YJL048C	2931.44484944743	-3.55612158304096	0.567226937577281	2.76966163050600e-11	2.15937847601818e-10
gene-YGL121C	989.073596295402	-3.82667067086137	0.613072011663959	2.79520807749989e-11	2.17640172090064e-10
gene-YMR242C	4712.55183261672	3.31123197250698	0.52577091498743	2.98417424819719e-11	2.32045273437402e-10
gene-YGR283C	472.388527384448	2.5936321409804	0.40884340961685	3.01951801389866e-11	2.34482571066064e-10
gene-YOL127W	8763.51792412202	3.02829607533606	0.47998043853376	3.10074906531238e-11	2.40472113358816e-10
gene-YMR110C	2961.58842050873	-3.56596052035646	0.570158757594858	3.12901912444494e-11	2.42343977894593e-10
gene-YLR029C	9821.28560748733	3.19840406694451	0.506031892897147	3.13491611094675e-11	2.42480384676527e-10
gene-YGL006W	2704.31815292618	-2.74316470047465	0.434299074102856	3.18008709197491e-11	2.4565020580038e-10
gene-YFR014C	429.454591000842	-2.69244447674002	0.426633336611884	3.24064364501267e-11	2.49998601193543e-10
gene-YFL018C	1951.71587851554	-2.54120362217192	0.401354468924926	3.34086648918435e-11	2.57391592984072e-10
gene-YGL255W	5051.14233845427	2.48231797400483	0.392090388504785	3.37873365928674e-11	2.59967394283441e-10
gene-YOL021C	688.980584983211	2.51229745418035	0.396578131603445	3.38623286946165e-11	2.60202926784452e-10
gene-YER074W	4268.69450227938	2.78264008444857	0.439988789319185	3.4825030503255e-11	2.67250201362021e-10
gene-YEL053C	237.906267796426	2.79689206592667	0.44399613559475	3.73289316399143e-11	2.86090883927866e-10
gene-YER130C	391.283428069084	2.61049310955567	0.413806837830077	3.75156394259383e-11	2.87014636896892e-10
gene-YLR221C	623.002142043712	2.58731618950475	0.409894040270295	3.75473693501478e-11	2.87014636896892e-10
gene-YER121W	195.77806788801	-4.16216100235123	0.679700833028352	3.9025855612478e-11	2.9792785345828e-10
gene-YML113W	471.514332673256	2.92993605031933	0.467337379329041	3.99738983936472e-11	3.04768486712553e-10
gene-YNL130C	558.352951114558	-2.65278162038084	0.420859840245591	4.05012091313912e-11	3.0838777810045e-10
gene-YFL047W	163.917752768436	2.97949730028925	0.475838828257307	4.25701538415897e-11	3.2372089750096e-10
gene-YDL037C	141.504159641733	3.4393518836049	0.553244877528977	4.34510708415159e-11	3.29991746559336e-10
gene-YEL066W	132.899202320942	-4.12574300301468	0.657254146323347	4.4012662495532e-11	3.33824372847742e-10
gene-YML022W	1123.66529253797	3.09058042137382	0.494628518687422	4.56812068117193e-11	3.46032190616422e-10
gene-YPL263C	505.946038479301	3.23022900350383	0.518512440950449	4.64235312592351e-11	3.51201501642446e-10
gene-YGL205W	3529.14596820707	-4.26484111242855	0.694319634902637	4.68843790269069e-11	3.54230817312829e-10
gene-YDL238C	140.248891983933	-3.99711035078136	0.658301865267456	4.72064188647919e-11	3.55747087152024e-10
gene-YLR449W	1096.7300148756	2.66086792202828	0.424244104260924	4.71819646420584e-11	3.55747087152024e-10
gene-YDR380W	349.819914485483	-3.7882986088965	0.608983248850638	4.76202145880116e-11	3.58404772951877e-10
gene-YCL018W	1438.35925779252	2.81379407992484	0.450022320295285	4.82578503918853e-11	3.62273721955984e-10
gene-YCR035C	525.870938153432	2.5641346047097	0.408680147956938	4.82246309740982e-11	3.62273721955984e-10
gene-YOL048C	325.66193283817	-3.26005520077954	0.524922772026836	4.90415381979443e-11	3.67686110555687e-10
gene-YKL185W	380.21874961515	-3.4754098498638	0.55301622474508	5.05499057258176e-11	3.78034250922207e-10
gene-YNL178W	10871.2470923832	2.74093782190663	0.436665383070681	5.05507168212536e-11	3.78034250922207e-10
gene-YOR035C	589.295602939224	-2.88104333712582	0.463297428706785	5.15532992670757e-11	3.85040756181993e-10
gene-YGR148C	4532.29020824584	2.89516445986382	0.464498367995535	5.30364360171937e-11	3.95614025914512e-10
gene-YBR298C	15219.7558339661	-3.75771361341438	0.610771051312039	5.69426713690792e-11	4.24212048585656e-10
gene-YKR018C	1361.26981818068	-2.83743769303911	0.457730491200673	5.99721869334644e-11	4.46214380699114e-10
gene-YLR259C	4353.50465605801	-3.1017163611338	0.501759716219111	6.051164874657e-11	4.49657536883574e-10
gene-YLR454W	558.348470325828	-3.05684780350075	0.495884594565418	6.15559430981944e-11	4.56838600486979e-10
gene-YNL023C	384.975684319237	2.62604850729436	0.421751562571065	6.20217484193548e-11	4.59713667487582e-10
gene-YBR221C	1782.14932121097	-2.51586995384954	0.403543817957883	6.30992227314942e-11	4.67109523831756e-10
gene-YPL127C	517.362625600727	-2.83966870206668	0.458894542320283	6.49981713570981e-11	4.80560250525431e-10
gene-YLR287C	471.373847802135	2.54391275560047	0.408790973535163	6.83160493485557e-11	5.04454656587635e-10
gene-YLR395C	1877.01064220266	-2.42796187587801	0.388078501000835	7.0295187640623e-11	5.18415956147135e-10
gene-YMR177W	118.82435194501	3.5891173027908	0.584282304663697	7.52104670432632e-11	5.53968553108859e-10
gene-YMR121C	1185.65404026174	2.7740722639886	0.448283606150274	7.57398051971905e-11	5.57167475371553e-10
gene-YIL123W	610.403586847738	-2.87807451245719	0.464348456169881	7.84285379186586e-11	5.76223706537714e-10
gene-YER036C	4261.16360464757	2.41816553199904	0.390614317930859	7.98034798627207e-11	5.84859753043914e-10
gene-YNL239W	1327.68070765987	-2.42254061347996	0.390508244469842	7.97531265706753e-11	5.84859753043914e-10
gene-YML128C	3740.89712440351	-3.87285398151085	0.637170307791493	8.28170825731729e-11	6.06187958959441e-10
gene-YIL110W	321.467113258542	2.70482588859486	0.438479554083831	8.43451097883424e-11	6.1660271656989e-10
gene-YOR311C	579.050780522641	2.48782615663278	0.401722284483099	8.53135707920608e-11	6.22131176062005e-10
gene-YPL054W	321.09479083994	-4.25525645162779	0.710433105046718	8.52492883679789e-11	6.22131176062005e-10
gene-YBR067C	7574.52173869409	-3.7099671357076	0.609515705539474	8.63129940530082e-11	6.28637371593524e-10
gene-YKL129C	316.91205305476	-2.82178550190535	0.45626921769653	8.66138354549393e-11	6.30045803067381e-10
gene-YDR232W	1704.27540096775	2.3770962806203	0.383201509538725	8.68065574067153e-11	6.30665236772703e-10
gene-YOR020W-A	794.999630875838	-2.59616885789741	0.421120814871268	8.84171083354548e-11	6.4157117100343e-10
gene-YBR048W	3612.64836423506	2.53795649752778	0.411114239934074	9.12712711107915e-11	6.61462870856082e-10
gene-YKL157W	1650.12050439177	-2.48831478636362	0.403222185445727	9.25289454110835e-11	6.69749638203929e-10
gene-YPR155C	210.018175128039	-3.04827409662879	0.493377719093235	9.41510542100735e-11	6.80650592889841e-10
gene-YAL049C	888.035214465007	-2.61533885941478	0.424427859866103	9.57480332729762e-11	6.91343250097856e-10
gene-YML059C	226.541402571765	2.74908623165173	0.44669890704318	9.66641664802558e-11	6.97099640927109e-10
gene-YOR096W	5169.20993111504	2.98424907873123	0.48537815906898	9.72663908858978e-11	7.00580896515994e-10
gene-YHR032W	960.555737006358	2.70398534622254	0.43967320845601	9.79353999307128e-11	7.0453404882671e-10
gene-YDR275W	636.062120297124	-2.56755740850984	0.417615738662021	1.0085480277615e-10	7.24646701809522e-10
gene-YKL191W	586.022718551398	2.49098679899591	0.403890403087329	1.01169244352223e-10	7.26016254145755e-10
gene-YOL108C	503.897719191566	-2.63478031044871	0.429287545660242	1.0285510393788e-10	7.37212071378714e-10
gene-YER178W	2585.04210112963	-2.63944208127653	0.429915478808611	1.05644644998661e-10	7.56281506260254e-10
gene-YNL221C	628.170702525995	2.44367213689645	0.396657623606423	1.08034985071241e-10	7.72450143259374e-10
gene-YNL302C	4248.2872654322	3.19128303466989	0.523681200360727	1.10257292222081e-10	7.86421538075497e-10
gene-YPL165C	176.561211804178	-3.55917522023409	0.583688040926499	1.10150726614521e-10	7.86421538075497e-10
gene-YLR388W	1396.24507849044	3.31592822915768	0.545062040913152	1.11611102086277e-10	7.95110439285349e-10
gene-YOL125W	452.024321100808	2.67329075847569	0.435994933127148	1.13672620350594e-10	8.08813802324674e-10
gene-YOR293W	5241.47728375085	2.73355908962859	0.444336432131032	1.18431928130664e-10	8.41656235915255e-10
gene-YDR418W	4373.39900099458	3.0927284545342	0.507533304291831	1.22809249965462e-10	8.71707787587774e-10
gene-YMR196W	852.097497742021	-2.89573891372049	0.475799065640495	1.25700090940305e-10	8.91148286799288e-10
gene-YPR194C	1555.00970961285	-2.90758142483418	0.477964640554588	1.26846511231958e-10	8.98189728687161e-10
gene-YHR088W	1026.35203132023	2.3763810087697	0.387073323111415	1.29560864162147e-10	9.15667736334087e-10
gene-YPL222W	867.127435202151	-3.44994928711764	0.57373267310964	1.29627191055312e-10	9.15667736334087e-10
gene-YDR045C	144.186468218123	3.15308263524639	0.518802986061454	1.3064798937276e-10	9.2176794427496e-10
gene-YDR144C	121.513285981969	3.48449889468557	0.573782726015454	1.30977164888629e-10	9.22979708824561e-10
gene-YLR345W	997.568878008226	-2.83683169747903	0.46646698458188	1.31174807341481e-10	9.23262779643582e-10
gene-YNR002C	636.760077223287	-3.72471916122491	0.624062050111513	1.36063793975105e-10	9.56525208724268e-10
gene-YGR209C	1868.36539555264	-2.38414333131975	0.389333331817879	1.38135945036829e-10	9.69929396108897e-10
gene-YER044C	405.561808026092	-2.70541717887685	0.442459898075383	1.39806221524227e-10	9.80483106215961e-10
gene-YOR342C	489.316739985336	3.14362479974091	0.518878296927602	1.41232177515325e-10	9.89300187302692e-10
